Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   30000/128301      void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [270]
                0.00    0.00   32767/128301      void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [144]
                0.00    0.00   65534/128301      std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [199]
[61]     0.0    0.00    0.00  128301         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [61]
-----------------------------------------------
                0.00    0.00  122767/122767      std::allocator<int>::~allocator() [63]
[62]     0.0    0.00    0.00  122767         __gnu_cxx::new_allocator<int>::~new_allocator() [62]
-----------------------------------------------
                0.00    0.00   30000/122767      std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [174]
                0.00    0.00   92767/122767      std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [75]
[63]     0.0    0.00    0.00  122767         std::allocator<int>::~allocator() [63]
                0.00    0.00  122767/122767      __gnu_cxx::new_allocator<int>::~new_allocator() [62]
-----------------------------------------------
                0.00    0.00   30000/122767      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [170]
                0.00    0.00   92767/122767      std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [76]
[64]     0.0    0.00    0.00  122767         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [64]
                0.00    0.00   60000/60000       std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [124]
-----------------------------------------------
                0.00    0.00   60002/120004      void std::_Destroy_aux<false>::__destroy<std::__cxx11::list<int, std::allocator<int> >*>(std::__cxx11::list<int, std::allocator<int> >*, std::__cxx11::list<int, std::allocator<int> >*) [18]
                0.00    0.00   60002/120004      std::__cxx11::list<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::__cxx11::list<int, std::allocator<int> >*, unsigned long>(std::__cxx11::list<int, std::allocator<int> >*, unsigned long) [19]
[65]     0.0    0.00    0.00  120004         std::__cxx11::list<int, std::allocator<int> >* std::__addressof<std::__cxx11::list<int, std::allocator<int> > >(std::__cxx11::list<int, std::allocator<int> >&) [65]
-----------------------------------------------
                0.00    0.00   30000/120001      Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [6]
                0.00    0.00   30000/120001      Graph::dfsTranspose(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [7]
                0.00    0.00   30000/120001      std::__cxx11::list<int, std::allocator<int> >::push_front(int const&) [29]
                0.00    0.00   30001/120001      Graph::kosaraju() [2]
[66]     0.0    0.00    0.00  120001         std::__cxx11::list<int, std::allocator<int> >::begin() [66]
                0.00    0.00  120001/270002      std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [44]
-----------------------------------------------
                0.00    0.00   60000/120000      std::vector<int, std::allocator<int> >::begin() const [120]
                0.00    0.00   60000/120000      std::vector<int, std::allocator<int> >::end() const [119]
[67]     0.0    0.00    0.00  120000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [67]
-----------------------------------------------
                0.00    0.00   60000/120000      __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [115]
                0.00    0.00   60000/120000      __gnu_cxx::new_allocator<int>::max_size() const [118]
[68]     0.0    0.00    0.00  120000         __gnu_cxx::new_allocator<int>::_M_max_size() const [68]
-----------------------------------------------
                0.00    0.00   60000/120000      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [170]
                0.00    0.00   60000/120000      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [154]
[69]     0.0    0.00    0.00  120000         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [69]
-----------------------------------------------
                0.00    0.00   30000/120000      Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [6]
                0.00    0.00   30000/120000      Graph::dfsTranspose(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [7]
                0.00    0.00   60000/120000      Graph::kosaraju() [2]
[70]     0.0    0.00    0.00  120000         std::_List_iterator<int>::operator*() const [70]
                0.00    0.00  120000/300000      std::_List_node<int>::_M_valptr() [43]
-----------------------------------------------
                0.00    0.00   30000/120000      Graph::dfs(int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [6]
                0.00    0.00   30000/120000      Graph::dfsTranspose(int, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [7]
                0.00    0.00   60000/120000      Graph::kosaraju() [2]
[71]     0.0    0.00    0.00  120000         std::_List_iterator<int>::operator++() [71]
-----------------------------------------------
                0.00    0.00   92767/92767       std::allocator<int>::allocator(std::allocator<int> const&) [73]
[72]     0.0    0.00    0.00   92767         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [72]
-----------------------------------------------
                0.00    0.00   30000/92767       std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [166]
                0.00    0.00   30000/92767       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [160]
                0.00    0.00   32767/92767       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::_Vector_base<int, std::allocator<int> >::_Vector_impl&&) [138]
[73]     0.0    0.00    0.00   92767         std::allocator<int>::allocator(std::allocator<int> const&) [73]
                0.00    0.00   92767/92767       __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [72]
-----------------------------------------------
                0.00    0.00   92767/92767       void std::_Destroy<int*>(int*, int*) [78]
[74]     0.0    0.00    0.00   92767         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [74]
-----------------------------------------------
                0.00    0.00   92767/92767       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [76]
[75]     0.0    0.00    0.00   92767         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [75]
                0.00    0.00   92767/122767      std::allocator<int>::~allocator() [63]
-----------------------------------------------
                0.00    0.00   92767/92767       std::vector<int, std::allocator<int> >::~vector() [77]
[76]     0.0    0.00    0.00   92767         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [76]
                0.00    0.00   92767/92767       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [75]
                0.00    0.00   92767/122767      std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [64]
-----------------------------------------------
                0.00    0.00   30000/92767       Graph::kosaraju() [2]
                0.00    0.00   30000/92767       void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [183]
                0.00    0.00   32767/92767       void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [136]
[77]     0.0    0.00    0.00   92767         std::vector<int, std::allocator<int> >::~vector() [77]
                0.00    0.00   92767/182767      std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [48]
                0.00    0.00   92767/92767       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [79]
                0.00    0.00   92767/92767       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [76]
-----------------------------------------------
                0.00    0.00   92767/92767       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [79]
[78]     0.0    0.00    0.00   92767         void std::_Destroy<int*>(int*, int*) [78]
                0.00    0.00   92767/92767       void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [74]
-----------------------------------------------
                0.00    0.00   92767/92767       std::vector<int, std::allocator<int> >::~vector() [77]
[79]     0.0    0.00    0.00   92767         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [79]
                0.00    0.00   92767/92767       void std::_Destroy<int*>(int*, int*) [78]
-----------------------------------------------
                0.00    0.00   90000/90000       std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [89]
